date,id,location,quality,remark,source,lat,long
2019-08-29,999373,Zürich / Flussbad Unterer Letten,Ausgezeichnet,,Kantonales Labor Zürich,8.529069695,47.3892746
2020-05-25,999373,Zürich / Flussbad Unterer Letten,Ausgezeichnet,,Kantonales Labor Zürich,8.529069695,47.3892746
2020-06-30,999373,Zürich / Flussbad Unterer Letten,Ausgezeichnet,,Kantonales Labor Zürich,8.529069695,47.3892746
2020-07-29,999373,Zürich / Flussbad Unterer Letten,Ausgezeichnet,,Kantonales Labor Zürich,8.529069695,47.3892746
2020-08-25,999373,Zürich / Flussbad Unterer Letten,Ausgezeichnet,,Kantonales Labor Zürich,8.529069695,47.3892746
2021-05-25,999373,Zürich / Flussbad Unterer Letten,Ausgezeichnet,,Kantonales Labor Zürich,8.529069695,47.3892746
2021-06-30,999373,Zürich / Flussbad Unterer Letten,Ausgezeichnet,,Kantonales Labor Zürich,8.529069695,47.3892746
2021-05-20,999376,Zürich / Strandbad Wollishofen,Ausgezeichnet,,Kantonales Labor Zürich,8.538386179,47.34137701
2021-06-17,999376,Zürich / Strandbad Wollishofen,Ausgezeichnet,,Kantonales Labor Zürich,8.538386179,47.34137701
2019-07-24,999376,Zürich / Strandbad Wollishofen,Ausgezeichnet,,Kantonales Labor Zürich,8.538386179,47.34137701
2019-08-20,999376,Zürich / Strandbad Wollishofen,Ausgezeichnet,,Kantonales Labor Zürich,8.538386179,47.34137701
2020-05-26,999376,Zürich / Strandbad Wollishofen,Ausgezeichnet,,Kantonales Labor Zürich,8.538386179,47.34137701
2020-06-23,999376,Zürich / Strandbad Wollishofen,Ausgezeichnet,,Kantonales Labor Zürich,8.538386179,47.34137701
2020-07-20,999376,Zürich / Strandbad Wollishofen,Ausgezeichnet,,Kantonales Labor Zürich,8.538386179,47.34137701
2020-08-17,999376,Zürich / Strandbad Wollishofen,Ausgezeichnet,,Kantonales Labor Zürich,8.538386179,47.34137701
2021-05-20,999376,Zürich / Strandbad Wollishofen,Ausgezeichnet,,Kantonales Labor Zürich,8.538386179,47.34137701
2021-06-17,999376,Zürich / Strandbad Wollishofen,Ausgezeichnet,,Kantonales Labor Zürich,8.538386179,47.34137701
2021-07-15,999376,Zürich / Strandbad Wollishofen,Ausgezeichnet,,Kantonales Labor Zürich,8.538386179,47.34137701
2021-05-20,999377,Zürich / Seebad Enge,Ausgezeichnet,,Kantonales Labor Zürich,8.537383616,47.36144585
2021-06-17,999377,Zürich / Seebad Enge,Ausgezeichnet,,Kantonales Labor Zürich,8.537383616,47.36144585
2019-07-24,999377,Zürich / Strandbad Tiefenbrunnen,Ausgezeichnet,,Kantonales Labor Zürich,8.555170321,47.35167735
2019-08-20,999377,Zürich / Strandbad Tiefenbrunnen,Ausgezeichnet,,Kantonales Labor Zürich,8.555170321,47.35167735
2020-05-26,999377,Zürich / Strandbad Tiefenbrunnen,Ausgezeichnet,,Kantonales Labor Zürich,8.555170321,47.35167735
2020-06-23,999377,Zürich / Strandbad Tiefenbrunnen,Ausgezeichnet,,Kantonales Labor Zürich,8.555170321,47.35167735
2020-07-20,999377,Zürich / Strandbad Tiefenbrunnen,Ausgezeichnet,,Kantonales Labor Zürich,8.555170321,47.35167735
2020-08-17,999377,Zürich / Strandbad Tiefenbrunnen,Ausgezeichnet,,Kantonales Labor Zürich,8.555170321,47.35167735
2021-05-20,999377,Zürich / Strandbad Tiefenbrunnen,Ausgezeichnet,,Kantonales Labor Zürich,8.555170321,47.35167735
2021-06-17,999377,Zürich / Strandbad Tiefenbrunnen,Ausgezeichnet,,Kantonales Labor Zürich,8.555170321,47.35167735
2021-07-15,999377,Zürich / Strandbad Tiefenbrunnen,Ausgezeichnet,,Kantonales Labor Zürich,8.555170321,47.35167735
2021-05-20,999377,Zürich / Strandbad Tiefenbrunnen,Ausgezeichnet,,Kantonales Labor Zürich,8.555170321,47.35167735
2021-06-17,999377,Zürich / Strandbad Tiefenbrunnen,Ausgezeichnet,,Kantonales Labor Zürich,8.555170321,47.35167735
2021-05-25,999378,Zürich / Seebad Katzensee Nichtschwimmerbereich,Ausgezeichnet,,Kantonales Labor Zürich,8.493411148,47.43134227
2021-06-30,999378,Zürich / Seebad Katzensee Nichtschwimmerbereich,Ausgezeichnet,,Kantonales Labor Zürich,8.493411148,47.43134227
2019-07-29,999378,Zürich / Seebad Katzensee Nichtschwimmerbereich,Ausgezeichnet,,Kantonales Labor Zürich,8.493411148,47.43134227
2019-08-29,999378,Zürich / Seebad Katzensee Nichtschwimmerbereich,Ausgezeichnet,,Kantonales Labor Zürich,8.493411148,47.43134227
2020-05-25,999378,Zürich / Seebad Katzensee Nichtschwimmerbereich,Gut,,Kantonales Labor Zürich,8.493411148,47.43134227
2020-06-30,999378,Zürich / Seebad Katzensee Nichtschwimmerbereich,Ausgezeichnet,,Kantonales Labor Zürich,8.493411148,47.43134227
2020-07-29,999378,Zürich / Seebad Katzensee Nichtschwimmerbereich,Ausgezeichnet,,Kantonales Labor Zürich,8.493411148,47.43134227
2020-08-25,999378,Zürich / Seebad Katzensee Nichtschwimmerbereich,Ausgezeichnet,,Kantonales Labor Zürich,8.493411148,47.43134227
2021-05-25,999378,Zürich / Seebad Katzensee Nichtschwimmerbereich,Ausgezeichnet,,Kantonales Labor Zürich,8.493411148,47.43134227
2021-06-30,999378,Zürich / Seebad Katzensee Nichtschwimmerbereich,Ausgezeichnet,,Kantonales Labor Zürich,8.493411148,47.43134227
2021-05-20,999390,Zürich / Strandbad Mythenquai,Ausgezeichnet,,Kantonales Labor Zürich,8.537365928,47.35352126
2021-06-17,999390,Zürich / Strandbad Mythenquai,Ausgezeichnet,,Kantonales Labor Zürich,8.537365928,47.35352126
2019-07-24,999390,Zürich / Strandbad Mythenquai,Ausgezeichnet,,Kantonales Labor Zürich,8.537365928,47.35352126
2019-08-20,999390,Zürich / Strandbad Mythenquai,Ausgezeichnet,,Kantonales Labor Zürich,8.537365928,47.35352126
2020-05-26,999390,Zürich / Strandbad Mythenquai,Ausgezeichnet,,Kantonales Labor Zürich,8.537365928,47.35352126
2020-06-23,999390,Zürich / Strandbad Mythenquai,Ausgezeichnet,,Kantonales Labor Zürich,8.537365928,47.35352126
2020-07-20,999390,Zürich / Strandbad Mythenquai,Ausgezeichnet,,Kantonales Labor Zürich,8.537365928,47.35352126
2020-08-17,999390,Zürich / Strandbad Mythenquai,Ausgezeichnet,,Kantonales Labor Zürich,8.537365928,47.35352126
2021-05-20,999390,Zürich / Strandbad Mythenquai,Ausgezeichnet,,Kantonales Labor Zürich,8.537365928,47.35352126
2021-06-17,999390,Zürich / Strandbad Mythenquai,Ausgezeichnet,,Kantonales Labor Zürich,8.537365928,47.35352126
2021-07-15,999390,Zürich / Strandbad Mythenquai,Ausgezeichnet,,Kantonales Labor Zürich,8.537365928,47.35352126
2021-05-31,SH_1,Flurlingen / Strandbad,Ausgezeichnet,,Interkantonales Labor Schaffhausen,8.625251787,47.6886638
2021-05-31,SH_2,Flaach / Campingplatz,Ausgezeichnet,,Interkantonales Labor Schaffhausen,8.581053527,47.57974062
2021-05-31,SH_3,Flaach / Thurbrücke Mitte,gut,,Interkantonales Labor Schaffhausen,8.606571887,47.59439006
